Transaction_ID,Book_Title,Author,Genre,ISBN,Publisher,Publication_Year,Language,Pages,Available_Copies,Total_Copies,User_ID,User_Name,Borrowing_Duration_Days,Date,Status
945,Data Science Handbook,Jake VanderPlas,AI,9780750936544,OReilly,2018,English,814,2,12,M972,Member_480,2025-03-01,2025-03-16,Issued
946,Python Programming,John Smith,AI,9780138980943,MIT Press,2015,English,1174,4,10,M389,Member_213,2025-01-22,2025-02-06,Issued
947,Machine Learning Guide,Thomas H. Cormen,Data Science,9780228190900,OReilly,2019,English,583,10,6,M134,Member_232,2025-01-16,2025-01-31,Issued
948,SQL for Beginners,Wayne Winston,Algorithms,9780152832246,Pearson,2019,English,878,1,9,M785,Member_394,2025-01-27,2025-02-11,Returned
949,Operating System Concepts,William Vincent,Data Science,9780149602095,OReilly,2017,English,482,3,9,M588,Member_70,2025-02-11,2025-02-26,Issued
950,Deep Learning Basics,John Smith,Database,9780600416588,Microsoft Press,2023,English,426,6,8,M727,Member_74,2025-01-28,2025-02-12,Returned
951,Deep Learning Basics,Alan Beaulieu,Programming,9780663157555,MIT Press,2016,English,426,2,11,M403,Member_176,2025-01-16,2025-01-31,Issued
952,Python Programming,Wayne Winston,Web,9780441030577,Pearson,2015,English,1024,9,5,M824,Member_75,2025-02-14,2025-03-01,Issued
953,Deep Learning Basics,William Vincent,Algorithms,9780875783760,MIT Press,2018,English,1162,5,7,M994,Member_419,2025-01-26,2025-02-10,Returned
954,Artificial Intelligence Basics,Andrew Ng,Web,9780728314880,Pearson,2022,English,449,2,9,M623,Member_229,2025-01-30,2025-02-14,Returned
955,Web Development with Django,Jake VanderPlas,AI,9780730639084,MIT Press,2021,English,538,9,12,M153,Member_56,2025-02-25,2025-03-12,Returned
956,Excel for Data Analysis,Jake VanderPlas,Database,9780346329191,MIT Press,2015,English,324,10,15,M868,Member_197,2025-01-19,2025-02-03,Returned
957,SQL for Beginners,John Smith,AI,9780275152937,OReilly,2020,English,954,2,5,M822,Member_316,2025-01-14,2025-01-29,Returned
958,Introduction to Algorithms,Stuart Russell,Web,9780250834998,Wiley,2022,English,275,9,14,M570,Member_7,2025-02-18,2025-03-05,Returned
959,Artificial Intelligence Basics,Abraham Silberschatz,Database,9780267010001,Wiley,2019,English,720,0,11,M560,Member_374,2025-01-30,2025-02-14,Returned
960,Operating System Concepts,Thomas H. Cormen,Database,9780694879221,OReilly,2024,English,896,9,10,M401,Member_293,2025-01-09,2025-01-24,Returned
961,Deep Learning Basics,Andrew Ng,Programming,9780592644241,Microsoft Press,2018,English,214,2,11,M740,Member_341,2025-02-08,2025-02-23,Returned
962,Artificial Intelligence Basics,Abraham Silberschatz,Programming,9780894384308,Microsoft Press,2019,English,1071,7,5,M581,Member_255,2025-02-06,2025-02-21,Issued
963,Machine Learning Guide,William Vincent,Database,9780178953102,Microsoft Press,2016,English,809,10,8,M201,Member_298,2025-02-02,2025-02-17,Returned
964,Introduction to Algorithms,William Vincent,Web,9780418052974,Pearson,2017,English,804,2,14,M537,Member_304,2025-01-04,2025-01-19,Issued
965,Python Programming,Abraham Silberschatz,Programming,9780449377845,OReilly,2018,English,1055,5,15,M488,Member_248,2025-01-26,2025-02-10,Issued
966,SQL for Beginners,Abraham Silberschatz,Data Science,9780830743320,Microsoft Press,2015,English,352,1,9,M396,Member_295,2025-01-11,2025-01-26,Returned
967,Excel for Data Analysis,Thomas H. Cormen,Algorithms,9780311456259,OReilly,2016,English,813,0,12,M141,Member_7,2025-02-10,2025-02-25,Returned
968,Artificial Intelligence Basics,Wayne Winston,Web,9780926342688,Wiley,2024,English,207,3,9,M200,Member_28,2025-01-05,2025-01-20,Returned
969,SQL for Beginners,William Vincent,Algorithms,9780888627895,Microsoft Press,2018,English,976,9,8,M461,Member_472,2025-01-13,2025-01-28,Returned
970,Machine Learning Guide,Jake VanderPlas,Algorithms,9780314621079,Microsoft Press,2024,English,392,0,11,M933,Member_397,2025-01-13,2025-01-28,Issued
971,Data Science Handbook,John Smith,Web,9780214433562,Pearson,2023,English,819,3,13,M928,Member_396,2025-02-02,2025-02-17,Returned
972,Artificial Intelligence Basics,Thomas H. Cormen,Web,9780571667764,MIT Press,2015,English,435,9,12,M982,Member_411,2025-02-15,2025-03-02,Returned
973,Artificial Intelligence Basics,Ian Goodfellow,Algorithms,9780306090898,Wiley,2024,English,1200,1,12,M352,Member_314,2025-02-25,2025-03-12,Issued
974,Excel for Data Analysis,William Vincent,Database,9780860187498,Pearson,2023,English,637,4,6,M935,Member_226,2025-01-29,2025-02-13,Issued
975,Deep Learning Basics,Andrew Ng,Data Science,9780385988161,MIT Press,2024,English,297,9,6,M947,Member_425,2025-01-24,2025-02-08,Returned
976,Web Development with Django,John Smith,Algorithms,9780974473511,MIT Press,2016,English,247,0,9,M471,Member_469,2025-01-23,2025-02-07,Issued
977,Excel for Data Analysis,Alan Beaulieu,Algorithms,9780189837575,MIT Press,2023,English,361,7,13,M925,Member_361,2025-02-25,2025-03-12,Issued
978,Operating System Concepts,Abraham Silberschatz,Database,9780138382920,MIT Press,2016,English,338,3,15,M366,Member_472,2025-01-05,2025-01-20,Returned
979,Introduction to Algorithms,Abraham Silberschatz,AI,9780757280713,Microsoft Press,2020,English,1122,7,13,M253,Member_204,2025-02-16,2025-03-03,Issued
980,SQL for Beginners,Andrew Ng,AI,9780923675308,Microsoft Press,2015,English,239,2,8,M258,Member_239,2025-02-24,2025-03-11,Issued
981,Artificial Intelligence Basics,Ian Goodfellow,Database,9780670148649,Wiley,2017,English,542,6,10,M965,Member_359,2025-02-27,2025-03-14,Issued
982,Web Development with Django,Jake VanderPlas,Database,9780312971497,OReilly,2019,English,732,0,9,M222,Member_358,2025-01-07,2025-01-22,Returned
983,Web Development with Django,Wayne Winston,Database,9780102004805,Wiley,2017,English,1134,5,12,M711,Member_206,2025-01-03,2025-01-18,Issued
984,Web Development with Django,John Smith,AI,9780642341357,Pearson,2020,English,1111,8,12,M607,Member_217,2025-01-20,2025-02-04,Issued
985,Machine Learning Guide,William Vincent,Algorithms,9780326728002,MIT Press,2018,English,230,3,9,M162,Member_107,2025-01-04,2025-01-19,Returned
986,Python Programming,Stuart Russell,Data Science,9780523436977,Wiley,2021,English,545,8,7,M767,Member_298,2025-02-13,2025-02-28,Issued
987,SQL for Beginners,Abraham Silberschatz,Programming,9780544706483,MIT Press,2016,English,726,3,10,M265,Member_407,2025-01-06,2025-01-21,Issued
988,Excel for Data Analysis,Ian Goodfellow,Algorithms,9780656568636,Microsoft Press,2018,English,759,2,6,M651,Member_192,2025-01-13,2025-01-28,Issued
989,Operating System Concepts,Stuart Russell,Algorithms,9780288481545,MIT Press,2024,English,943,4,8,M963,Member_210,2025-01-17,2025-02-01,Issued
990,Deep Learning Basics,John Smith,Database,9780439168608,Wiley,2023,English,376,5,14,M115,Member_73,2025-01-30,2025-02-14,Issued
991,SQL for Beginners,Andrew Ng,Algorithms,9780479191966,Microsoft Press,2019,English,1061,10,12,M903,Member_344,2025-01-28,2025-02-12,Returned
992,Introduction to Algorithms,Andrew Ng,AI,9780579515339,Wiley,2019,English,295,10,7,M858,Member_369,2025-01-06,2025-01-21,Returned
993,Excel for Data Analysis,Alan Beaulieu,Algorithms,9780593943812,Microsoft Press,2016,English,758,5,13,M877,Member_298,2025-01-19,2025-02-03,Issued
994,Machine Learning Guide,William Vincent,Database,9780928068867,Microsoft Press,2024,English,722,1,14,M648,Member_45,2025-01-02,2025-01-17,Issued
995,Machine Learning Guide,Alan Beaulieu,Web,9780838884815,Pearson,2020,English,1075,8,11,M492,Member_147,2025-02-13,2025-02-28,Issued
996,Artificial Intelligence Basics,Alan Beaulieu,Algorithms,9780456449475,Pearson,2019,English,703,10,10,M212,Member_417,2025-03-01,2025-03-16,Returned
997,Deep Learning Basics,William Vincent,AI,9780903293514,Wiley,2018,English,1056,7,6,M302,Member_364,2025-02-09,2025-02-24,Returned
998,Deep Learning Basics,Ian Goodfellow,Algorithms,9780134528198,MIT Press,2016,English,669,1,13,M274,Member_42,2025-01-17,2025-02-01,Returned
999,Excel for Data Analysis,Wayne Winston,Algorithms,9780461973284,OReilly,2017,English,292,6,14,M212,Member_143,2025-01-15,2025-01-30,Returned
1000,SQL for Beginners,William Vincent,AI,9780789163581,Pearson,2021,English,1036,1,13,M222,Member_301,2025-02-22,2025-03-09,Returned
